年,月,日,日期,受傷人數,市區鄉鎮,是否飲酒,時間,死亡人數,當事者順位,白天or夜晚,經度,緯度,縣市,道路類型
2022,04,25,2022-04-25,2,中壢區,否,104100,0,1,白天,121.239652,24.9526,桃園市,交叉路口
2022,04,25,2022-04-25,1,中壢區,否,104500,0,1,白天,121.224666,24.965987,桃園市,交叉路口
2022,04,25,2022-04-25,1,中壢區,否,111303,0,1,白天,121.219277,24.958158,桃園市,交叉路口
2022,04,25,2022-04-25,1,中壢區,否,113037,0,1,白天,121.2265,24.951808,桃園市,交叉路口
2022,04,25,2022-04-25,2,中壢區,否,114900,0,1,白天,121.240196,24.960872,桃園市,交叉路口
2022,04,25,2022-04-25,2,中壢區,否,115300,0,1,白天,121.2218,24.957681,桃園市,一般地址
2022,04,25,2022-04-25,2,中壢區,否,120730,0,1,白天,121.243568,24.958755,桃園市,一般地址
2022,04,25,2022-04-25,2,中壢區,否,120800,0,1,白天,121.25879,24.964982,桃園市,一般地址
2022,04,25,2022-04-25,1,中壢區,否,143700,0,1,白天,121.253996,24.980114,桃園市,交叉路口
2022,04,25,2022-04-25,1,中壢區,否,160100,0,1,白天,121.246327,24.945581,桃園市,交叉路口
2022,04,25,2022-04-25,2,中壢區,否,170700,0,1,白天,121.247391,24.981008,桃園市,交叉路口
2022,04,25,2022-04-25,1,中壢區,否,171000,0,1,白天,121.246822,24.993351,桃園市,一般地址
2022,04,25,2022-04-25,1,中壢區,否,171148,0,1,白天,121.247983,24.958861,桃園市,一般地址
2022,04,25,2022-04-25,1,中壢區,否,175454,0,1,夜晚,121.254674,24.961858,桃園市,交叉路口
2022,04,25,2022-04-25,1,中壢區,無法檢測,175600,0,1,白天,121.241736,24.959918,桃園市,一般地址
2022,04,25,2022-04-25,1,中壢區,否,183300,0,1,白天,121.224646,24.965884,桃園市,交叉路口
2022,04,25,2022-04-25,2,中壢區,否,184441,0,1,夜晚,121.255159,24.962056,桃園市,一般地址
2022,04,25,2022-04-25,2,中壢區,否,193500,0,1,夜晚,121.234069,24.951664,桃園市,交叉路口
2022,04,25,2022-04-25,1,中壢區,非駕駛人，未檢測,194516,0,1,夜晚,121.244358,24.944109,桃園市,一般地址
2022,04,25,2022-04-25,1,中壢區,否,200821,0,1,夜晚,121.260775,24.973703,桃園市,一般地址
2022,04,25,2022-04-25,1,中壢區,否,215400,0,1,夜晚,121.265276,24.955959,桃園市,一般地址
2022,04,26,2022-04-26,2,中壢區,否,64844,0,1,白天,121.22299,24.9624,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,74910,0,1,白天,121.257,24.935133,桃園市,一般地址
2022,04,26,2022-04-26,1,中壢區,否,75155,0,1,白天,121.226911,24.955358,桃園市,一般地址
2022,04,26,2022-04-26,2,中壢區,非駕駛人，未檢測,80900,0,1,白天,121.247669,24.971835,桃園市,一般地址
2022,04,26,2022-04-26,2,中壢區,否,82723,0,1,白天,121.252925,24.965335,桃園市,一般地址
2022,04,26,2022-04-26,1,中壢區,否,90600,0,1,白天,121.223594,24.953916,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,95555,0,1,白天,121.185151,24.983049,桃園市,交叉路口
2022,04,26,2022-04-26,2,中壢區,否,100259,0,1,白天,121.229801,24.96313,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,100800,0,1,白天,121.182935,24.987335,桃園市,一般地址
2022,04,26,2022-04-26,1,中壢區,否,100936,0,1,白天,121.260832,24.964407,桃園市,交叉路口
2022,04,26,2022-04-26,2,中壢區,否,112100,0,1,白天,121.224917,24.96085,桃園市,一般地址
2022,04,26,2022-04-26,2,中壢區,否,113155,0,1,白天,121.2565,24.94719,桃園市,一般地址
2022,04,26,2022-04-26,2,中壢區,否,122216,0,1,白天,121.262472,24.968457,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,130220,0,1,白天,121.224536,24.959146,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,130444,0,1,白天,121.24298,25.001608,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,141000,0,1,白天,121.200516,24.971674,桃園市,一般地址
2022,04,26,2022-04-26,1,中壢區,否,144800,0,1,白天,121.25791,24.936577,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,152400,0,1,白天,121.219727,25.004932,桃園市,交叉路口
2022,04,26,2022-04-26,3,中壢區,否,155433,0,1,白天,121.249329,24.956635,桃園市,一般地址
2022,04,26,2022-04-26,2,中壢區,否,155834,0,1,白天,121.246268,24.955875,桃園市,一般地址
2022,04,26,2022-04-26,1,中壢區,不明,170702,0,1,白天,121.231961,24.946649,桃園市,交叉路口
2022,04,26,2022-04-26,2,中壢區,否,171300,0,1,白天,121.246386,24.946329,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,171354,0,1,白天,121.242504,24.940748,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,174800,0,1,白天,121.168852,24.958183,桃園市,一般地址
2022,04,26,2022-04-26,1,中壢區,否,174900,0,1,白天,121.254439,24.98481,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,175300,0,1,白天,121.182326,24.987623,桃園市,交叉路口
2022,04,26,2022-04-26,2,中壢區,否,192211,0,1,夜晚,121.218733,24.954449,桃園市,交叉路口
2022,04,26,2022-04-26,2,中壢區,否,192300,0,1,夜晚,121.155272,24.963081,桃園市,交叉路口
2022,04,26,2022-04-26,2,中壢區,否,195000,0,1,夜晚,121.257398,24.969292,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,195849,0,1,夜晚,121.229847,24.96692,桃園市,一般地址
2022,04,26,2022-04-26,1,中壢區,否,200500,0,1,夜晚,121.264113,24.961811,桃園市,一般地址
2022,04,26,2022-04-26,2,中壢區,否,201708,0,1,夜晚,121.222852,24.977144,桃園市,交叉路口
2022,04,26,2022-04-26,1,中壢區,否,213500,0,1,夜晚,121.225642,24.956024,桃園市,一般地址
2022,04,26,2022-04-26,1,中壢區,否,215500,0,1,夜晚,121.226077,24.973572,桃園市,交叉路口
2022,04,26,2022-04-26,2,中壢區,否,232122,0,1,夜晚,121.26249,24.95586,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,72700,0,1,白天,121.219056,24.956292,桃園市,交叉路口
2022,04,27,2022-04-27,2,中壢區,不明,73408,0,1,白天,121.222298,24.951575,桃園市,一般地址
2022,04,27,2022-04-27,1,中壢區,否,74820,0,1,白天,121.237622,24.932348,桃園市,交叉路口
2022,04,27,2022-04-27,2,中壢區,否,94334,0,1,白天,121.211239,25.012773,桃園市,交叉路口
2022,04,27,2022-04-27,2,中壢區,否,94800,0,1,白天,121.227889,24.948121,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,95035,0,1,白天,121.249124,24.95773,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,110300,0,1,白天,121.209923,24.960108,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,111125,0,1,白天,121.263192,24.970231,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,111800,0,1,白天,121.218926,24.955743,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,121532,0,1,白天,121.236497,24.949055,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,132307,0,1,白天,121.20776,24.985692,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,133000,0,1,白天,121.235767,24.943275,桃園市,其他
2022,04,27,2022-04-27,1,中壢區,否,133211,0,1,白天,121.256731,24.934154,桃園市,一般地址
2022,04,27,2022-04-27,1,中壢區,否,134100,0,1,白天,121.226674,24.94235,桃園市,一般地址
2022,04,27,2022-04-27,3,中壢區,否,140200,0,1,白天,121.240883,25.008045,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,162100,0,1,白天,121.261284,24.96443,桃園市,一般地址
2022,04,27,2022-04-27,3,中壢區,否,162800,0,1,白天,121.239669,24.956945,桃園市,一般地址
2022,04,27,2022-04-27,2,中壢區,否,173400,0,1,白天,121.22675,24.954286,桃園市,一般地址
2022,04,27,2022-04-27,1,中壢區,否,174500,0,1,白天,121.20758,25.006162,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,181500,0,1,夜晚,121.216481,25.006943,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,183300,0,1,夜晚,121.235652,24.974012,桃園市,一般地址
2022,04,27,2022-04-27,2,中壢區,否,185613,0,1,夜晚,121.245614,24.940929,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,191300,0,1,夜晚,121.260032,24.973593,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,192800,0,1,夜晚,121.241258,24.952333,桃園市,一般地址
2022,04,27,2022-04-27,1,中壢區,否,194500,0,1,夜晚,121.209907,24.960085,桃園市,交叉路口
2022,04,27,2022-04-27,1,中壢區,否,225820,0,1,夜晚,121.244404,24.967107,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,43500,0,1,夜晚,121.223254,24.956398,桃園市,交叉路口
2022,04,28,2022-04-28,2,中壢區,是,61554,0,1,白天,121.201531,25.007005,桃園市,一般地址
2022,04,28,2022-04-28,1,中壢區,否,61900,0,1,白天,121.263188,24.977398,桃園市,一般地址
2022,04,28,2022-04-28,1,中壢區,否,75103,0,1,白天,121.259203,24.956961,桃園市,交叉路口
2022,04,28,2022-04-28,2,中壢區,否,80627,0,1,白天,121.248139,24.968767,桃園市,一般地址
2022,04,28,2022-04-28,2,中壢區,否,80914,0,1,白天,121.245138,24.984281,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,81200,0,1,白天,121.244372,24.967954,桃園市,交叉路口
2022,04,28,2022-04-28,2,中壢區,否,82445,0,1,白天,121.216658,24.965792,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,83400,0,1,白天,121.23596,24.948601,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,84500,0,1,白天,121.227536,24.990029,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,92652,0,1,白天,121.217729,24.955293,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,非駕駛人，未檢測,93722,0,1,白天,121.255196,24.971742,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,94425,0,1,白天,121.184076,25.010446,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,102342,0,1,白天,121.230551,24.954927,桃園市,一般地址
2022,04,28,2022-04-28,2,中壢區,否,121024,0,1,白天,121.187294,24.988208,桃園市,交叉路口
2022,04,28,2022-04-28,2,中壢區,否,124207,0,1,白天,121.175597,24.990948,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,不明,125000,0,1,白天,121.263954,24.955849,桃園市,一般地址
2022,04,28,2022-04-28,1,中壢區,否,143800,0,1,白天,121.236324,24.967541,桃園市,一般地址
2022,04,28,2022-04-28,1,中壢區,否,151555,0,1,白天,121.225288,24.948251,桃園市,一般地址
2022,04,28,2022-04-28,1,中壢區,否,173645,0,1,白天,121.23435,24.955121,桃園市,一般地址
2022,04,28,2022-04-28,2,中壢區,否,175600,0,1,白天,121.224137,24.956796,桃園市,一般地址
2022,04,28,2022-04-28,1,中壢區,否,180617,0,1,夜晚,121.249264,24.932989,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,185400,0,1,白天,121.251079,24.978506,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,185705,0,1,夜晚,121.236264,24.968487,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,200000,0,1,夜晚,121.249879,24.939789,桃園市,一般地址
2022,04,28,2022-04-28,2,中壢區,否,203300,0,1,夜晚,121.235666,24.964622,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,212400,0,1,夜晚,121.255843,24.950097,桃園市,一般地址
2022,04,28,2022-04-28,2,中壢區,否,212915,0,1,夜晚,121.228466,24.946945,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,215500,0,1,夜晚,121.226119,24.955271,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,215800,0,1,夜晚,121.237582,24.964788,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,225100,0,1,夜晚,121.214536,24.957134,桃園市,交叉路口
2022,04,28,2022-04-28,1,中壢區,否,225534,0,1,夜晚,121.235106,24.950466,桃園市,交叉路口
2022,04,29,2022-04-29,2,中壢區,否,600,0,1,夜晚,121.249834,24.942619,桃園市,交叉路口
2022,04,29,2022-04-29,1,中壢區,是,14100,0,1,夜晚,121.262038,24.95195,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,63044,0,1,白天,121.212544,24.958065,桃園市,交叉路口
2022,04,29,2022-04-29,1,中壢區,否,65623,0,1,白天,121.199374,24.972672,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,70710,0,1,白天,121.211671,24.960914,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,70925,0,1,白天,121.236602,24.957144,桃園市,一般地址
2022,04,29,2022-04-29,3,中壢區,否,75200,0,1,白天,121.225183,24.953992,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,75900,0,1,白天,121.222377,25.004155,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,80733,0,1,白天,121.201819,25.000211,桃園市,交叉路口
2022,04,29,2022-04-29,1,中壢區,否,94211,0,1,白天,121.261811,24.950405,桃園市,交叉路口
2022,04,29,2022-04-29,1,中壢區,否,101100,0,1,白天,121.21509,24.965317,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,103000,0,1,白天,121.256851,24.946729,桃園市,交叉路口
2022,04,29,2022-04-29,1,中壢區,否,115119,0,1,白天,121.231121,24.95368,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,121600,0,1,白天,121.256957,24.989344,桃園市,一般地址
2022,04,29,2022-04-29,2,中壢區,否,122712,0,1,白天,121.255505,24.931244,桃園市,交叉路口
2022,04,29,2022-04-29,1,中壢區,不明,124731,0,1,白天,121.252633,24.970091,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,131859,0,1,白天,121.247208,24.957122,桃園市,交叉路口
2022,04,29,2022-04-29,2,中壢區,否,143510,0,1,白天,121.260619,24.973668,桃園市,交叉路口
2022,04,29,2022-04-29,1,中壢區,無法檢測,150619,0,1,白天,121.230609,24.949225,桃園市,其他
2022,04,29,2022-04-29,1,中壢區,否,161649,0,1,白天,121.226785,24.961275,桃園市,一般地址
2022,04,29,2022-04-29,2,中壢區,否,164839,0,1,白天,121.2342,24.94758,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,173510,0,1,白天,121.238922,24.959132,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,183847,0,1,夜晚,121.264881,24.96481,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,185200,0,1,夜晚,121.227132,24.947424,桃園市,交叉路口
2022,04,29,2022-04-29,2,中壢區,否,191800,0,1,夜晚,121.226584,24.955142,桃園市,交叉路口
2022,04,29,2022-04-29,1,中壢區,否,202600,0,1,夜晚,121.244647,24.985628,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,215640,0,1,夜晚,121.23157,24.932738,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,221005,0,1,夜晚,121.168933,24.958271,桃園市,一般地址
2022,04,29,2022-04-29,1,中壢區,否,223147,0,1,夜晚,121.22359,24.949907,桃園市,交叉路口
2022,04,29,2022-04-29,1,中壢區,否,225403,0,1,夜晚,121.206977,24.983314,桃園市,一般地址
2022,04,30,2022-04-30,1,中壢區,否,83611,0,1,白天,121.227276,24.953457,桃園市,一般地址
2022,04,30,2022-04-30,4,中壢區,否,94251,0,1,白天,121.222695,24.982267,桃園市,一般地址
2022,04,30,2022-04-30,1,中壢區,否,112300,0,1,白天,121.223623,24.957858,桃園市,一般地址
2022,04,30,2022-04-30,2,中壢區,否,113600,0,1,白天,121.238938,24.986566,桃園市,交叉路口
2022,04,30,2022-04-30,1,中壢區,否,115500,0,1,白天,121.249449,24.968982,桃園市,一般地址
2022,04,30,2022-04-30,1,中壢區,否,115800,0,1,白天,121.222536,24.958506,桃園市,交叉路口
2022,04,30,2022-04-30,2,中壢區,否,131910,0,1,白天,121.25542,24.97343,桃園市,交叉路口
2022,04,30,2022-04-30,1,中壢區,否,132122,0,1,白天,121.204338,24.965537,桃園市,交叉路口
2022,04,30,2022-04-30,1,中壢區,否,143034,0,1,白天,121.252932,24.93084,桃園市,交叉路口
2022,04,30,2022-04-30,2,中壢區,否,162500,0,1,白天,121.216873,24.961972,桃園市,交叉路口
2022,04,30,2022-04-30,1,中壢區,否,170212,0,1,白天,121.223647,24.948364,桃園市,一般地址
2022,04,30,2022-04-30,4,中壢區,否,171100,0,1,白天,121.205396,24.972151,桃園市,其他
2022,04,30,2022-04-30,1,中壢區,否,173700,0,1,白天,121.22535,24.953978,桃園市,交叉路口
2022,04,30,2022-04-30,1,中壢區,否,173800,0,1,白天,121.229801,24.96313,桃園市,交叉路口
2022,04,30,2022-04-30,1,中壢區,否,174300,0,1,白天,121.222759,25.018772,桃園市,其他
2022,04,30,2022-04-30,1,中壢區,否,180224,0,1,夜晚,121.205633,24.957542,桃園市,一般地址
2022,04,30,2022-04-30,1,中壢區, ,185900,0,1,夜晚,121.230973,24.954138,桃園市,一般地址
2022,04,30,2022-04-30,2,中壢區,否,192000,0,1,夜晚,121.237978,24.96468,桃園市,交叉路口
2022,04,30,2022-04-30,2,中壢區,否,192400,0,1,夜晚,121.222808,24.950484,桃園市,一般地址
2022,04,30,2022-04-30,1,中壢區,否,192717,0,1,夜晚,121.206282,24.963178,桃園市,一般地址
2022,04,30,2022-04-30,1,中壢區,否,193700,0,1,夜晚,121.2227,24.956641,桃園市,一般地址
2022,04,30,2022-04-30,1,中壢區,否,204500,0,1,夜晚,121.221864,24.952434,桃園市,一般地址
2022,04,30,2022-04-30,2,中壢區,否,205912,0,1,夜晚,121.228523,24.962543,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,1500,0,1,夜晚,121.260553,24.967286,桃園市,交叉路口
2022,05,01,2022-05-01,1,中壢區,是,31500,0,1,白天,121.260112,24.973624,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,51059,0,1,白天,121.168292,24.993745,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,64600,0,1,白天,121.234144,24.968107,桃園市,一般地址
2022,05,01,2022-05-01,2,中壢區,否,64800,0,1,白天,121.246742,24.955685,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,73136,0,1,白天,121.230099,24.942781,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,92600,0,1,白天,121.25066,24.982844,桃園市,交叉路口
2022,05,01,2022-05-01,2,中壢區,否,110200,0,1,白天,121.239332,24.954671,桃園市,交叉路口
2022,05,01,2022-05-01,1,中壢區,否,132300,0,1,白天,121.245895,24.963042,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,133000,0,1,白天,121.222914,24.977091,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,141100,0,1,白天,121.229024,24.962643,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,143600,0,1,白天,121.23137,24.948353,桃園市,交叉路口
2022,05,01,2022-05-01,1,中壢區,否,151000,0,1,白天,121.22905,24.964615,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,152600,0,1,白天,121.213002,24.963639,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,161300,0,1,白天,121.182301,24.9877,桃園市,交叉路口
2022,05,01,2022-05-01,1,中壢區,否,161422,0,1,白天,121.242778,24.926964,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,171700,0,1,白天,121.254788,24.976995,桃園市,一般地址
2022,05,01,2022-05-01,3,中壢區,否,175800,0,1,白天,121.240883,24.95925,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,181000,0,1,夜晚,121.240503,24.95154,桃園市,交叉路口
2022,05,01,2022-05-01,1,中壢區,否,182259,0,1,夜晚,121.234685,24.947743,桃園市,交叉路口
2022,05,01,2022-05-01,1,中壢區,否,190700,0,1,夜晚,121.170463,24.992784,桃園市,交叉路口
2022,05,01,2022-05-01,1,中壢區,否,190800,0,1,夜晚,121.250186,24.956594,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,201232,0,1,夜晚,121.248027,24.968492,桃園市,一般地址
2022,05,01,2022-05-01,1,中壢區,否,220200,0,1,夜晚,121.249244,24.928032,桃園市,交叉路口
2022,05,02,2022-05-02,1,中壢區,否,72200,0,1,白天,121.262472,24.968457,桃園市,交叉路口
2022,05,02,2022-05-02,2,中壢區,否,72201,0,1,白天,121.237919,24.955061,桃園市,交叉路口
2022,05,02,2022-05-02,1,中壢區,否,73010,0,1,白天,121.244495,24.970153,桃園市,一般地址
2022,05,02,2022-05-02,1,中壢區,否,80400,0,1,白天,121.239909,24.959215,桃園市,交叉路口
